,PL solar PV ground 2023,PL solar PV ground new,PL solar PV roof 2023,PL wind offshore new,PL wind onshore 2023,PL wind onshore new,PL wind onshore old 2023
0,0.0,0.0,0.0,0.6701353582711735,0.397477303144835,0.397477303144835,0.35455193815864666
1,0.0,0.0,0.0,0.6127883394478632,0.38494642471055074,0.38494642471055074,0.34266339013098646
2,0.0,0.0,0.0,0.5505199107746352,0.373420922649299,0.373420922649299,0.33177371339411577
3,0.0,0.0,0.0,0.5445709963237114,0.3597519482334113,0.3597519482334113,0.3189141570687511
4,0.0,0.0,0.0,0.5612980818424953,0.36711861687422037,0.36711861687422037,0.325837179100587
5,0.0,0.0,0.0,0.5794620575923496,0.373420922649299,0.373420922649299,0.33177371339411577
6,0.0038967041034268014,0.0038967041034268014,0.0020636515255109244,0.5806818940780475,0.3692206143511778,0.3692206143511778,0.32781576587441985
7,0.10060451526599036,0.10060451526599036,0.07414345475209536,0.5880242880109672,0.3131024716030482,0.3131024716030482,0.27547038496774334
8,0.2747729787276213,0.2747729787276213,0.19832908807545804,0.5880242880109672,0.26801858403166795,0.26801858403166795,0.23411781257095357
9,0.3917878304128133,0.3917878304128133,0.2867982781625449,0.5517130329532103,0.2777250394481243,0.2777250394481243,0.24296950018067842
10,0.46653698006157185,0.46653698006157185,0.34006654595015506,0.45757360655816653,0.2561213441778907,0.2561213441778907,0.22330617801378833
11,0.5075231606055293,0.5075231606055293,0.3638978656720762,0.34598820705015426,0.22020658194104364,0.22020658194104364,0.19091809965011594
12,0.5015197381511247,0.5015197381511247,0.35831911938711414,0.2637674021577159,0.17733052420600487,0.17733052420600487,0.15273183449330197
13,0.4316177447999819,0.4316177447999819,0.2984592308036065,0.2151106142009994,0.1384541592496499,0.1384541592496499,0.11854563383415714
14,0.3669362664087674,0.3669362664087674,0.24982328915175434,0.17158941804281927,0.10708209808373338,0.10708209808373338,0.09125356025105641
15,0.2767502660756639,0.2767502660756639,0.18412688814705336,0.13565215767779407,0.08113200539553063,0.08113200539553063,0.0688728991193395
16,0.14964000538834904,0.14964000538834904,0.0991797422662513,0.11429657909718303,0.08339498684214364,0.08339498684214364,0.07081768911452302
17,0.007794237892769854,0.007794237892769854,0.005507568875444565,0.09914335026643485,0.11607012183642902,0.11607012183642902,0.09904613574697951
18,0.0,0.0,0.0,0.08334030704151724,0.13286967069569983,0.13286967069569983,0.11366834064976856
19,0.0,0.0,0.0,0.0723928841219314,0.13286967069569983,0.13286967069569983,0.11366834064976856
20,0.0,0.0,0.0,0.0589293352166991,0.12615814612752718,0.12615814612752718,0.10781771725158512
21,0.0,0.0,0.0,0.044962900606472664,0.11719224230959338,0.11719224230959338,0.1000204979234812
22,0.0,0.0,0.0,0.029121483381546538,0.10483201993239809,0.10483201993239809,0.08930606135376741
23,0.0,0.0,0.0,0.030146411171565034,0.0958194184744115,0.0958194184744115,0.08151864567137858
24,0.0,0.0,0.0,0.03481368448508901,0.09017655787039543,0.09017655787039543,0.07665360704413383
25,0.0,0.0,0.0,0.04225309589418606,0.08000005384024991,0.08000005384024991,0.06790060086825153
26,0.0,0.0,0.0,0.05721663089117811,0.07093338143062325,0.07093338143062325,0.060124536775638025
27,0.0,0.0,0.0,0.049356469144897254,0.07206779075643306,0.07206779075643306,0.061096319045372584
28,0.0,0.0,0.0,0.04770053272201216,0.07206779075643306,0.07206779075643306,0.061096319045372584
29,0.0,0.0,0.0,0.06065205740739115,0.06639267191422264,0.06639267191422264,0.05623805267339156
30,0.0019482483409738697,0.0019482483409738697,0.0013755427766365112,0.0723928841219314,0.05615810305532728,0.05615810305532728,0.047497236556983916
31,0.05267551014544546,0.05267551014544546,0.03186508978452738,0.09464837310726061,0.045898649269824836,0.045898649269824836,0.0387616447517797
32,0.15651531915174752,0.15651531915174752,0.09415044387375116,0.13494657160420973,0.05046147872098728,0.05046147872098728,0.04264348502184534
33,0.23625733380891742,0.23625733380891742,0.14493934781630421,0.2360060722211971,0.07206779075643306,0.07206779075643306,0.061096319045372584
34,0.2787277608451856,0.2787277608451856,0.17668465759990049,0.3056712083988895,0.10820667632742682,0.10820667632742682,0.09222740644620467
35,0.29752430630191007,0.29752430630191007,0.19533240403730234,0.3862108262761774,0.15182559520488417,0.15182559520488417,0.13025771623894594
36,0.30742474399196,0.30742474399196,0.20658852401097488,0.5362892661298829,0.19497723046049759,0.19497723046049759,0.16838612698650712
37,0.26983066782648557,0.26983066782648557,0.1774278685729473,0.7569492596811193,0.23221534313257855,0.23221534313257855,0.2017063215533695
38,0.26884236121236776,0.26884236121236776,0.17519891037491916,0.8849169686793716,0.25287019075194894,0.25287019075194894,0.22035890485834145
39,0.22442223388477225,0.22442223388477225,0.14714064244872743,0.9190662960666771,0.2333052053675485,0.2333052053675485,0.2026874559851349
40,0.141785615266651,0.141785615266651,0.0970229792272409,0.923563966909748,0.2245777052909368,0.2245777052909368,0.19484018646574874
41,0.01656672245792301,0.01656672245792301,0.011720789248683737,0.923563966909748,0.27449231930115076,0.27449231930115076,0.24001835716508085
42,0.0,0.0,0.0,0.923563966909748,0.3343805122781769,0.3343805122781769,0.2952020746639623
43,0.0,0.0,0.0,0.923563966909748,0.38494642471055074,0.38494642471055074,0.34266339013098646
44,0.0,0.0,0.0,0.923563966909748,0.4275776162885786,0.4275776162885786,0.3833209397564852
45,0.0,0.0,0.0,0.923563966909748,0.4594680972734009,0.4594680972734009,0.4141339932623723
46,0.0,0.0,0.0,0.923563966909748,0.47988591826334676,0.47988591826334676,0.43404627643229005
47,0.0,0.0,0.0,0.923563966909748,0.4900487455608992,0.4900487455608992,0.44401209266762565
48,0.0,0.0,0.0,0.923563966909748,0.49916902270616675,0.49916902270616675,0.4529868418301424
49,0.0,0.0,0.0,0.923563966909748,0.5052353825104523,0.5052353825104523,0.45897291033359994
50,0.0,0.0,0.0,0.923563966909748,0.5092734779536533,0.5092734779536533,0.4629649126226218
51,0.0,0.0,0.0,0.923563966909748,0.5102822337611631,0.5102822337611631,0.4639630744390502
52,0.0,0.0,0.0,0.923563966909748,0.5082644149248271,0.5082644149248271,0.4619668153038626
53,0.0,0.0,0.0,0.923563966909748,0.5143141847780414,0.5143141847780414,0.4679563666814557
54,0.0029224502945154524,0.0029224502945154524,0.002751985181422776,0.923563966909748,0.5243725568281074,0.5243725568281074,0.47794411212431187
55,0.04681520851159416,0.04681520851159416,0.05219853713885669,0.923563966909748,0.5203528946638746,0.5203528946638746,0.47394823997513924
56,0.1378596647346764,0.1378596647346764,0.14054283104146867,0.923563966909748,0.513306657855796,0.513306657855796,0.46695794687435055
57,0.21456535470532548,0.21456535470532548,0.20132937062621276,0.923563966909748,0.5394025109064307,0.5394025109064307,0.492937823601567
58,0.2471127351103259,0.2471127351103259,0.23456998051604971,0.922063630199261,0.5968679458163528,0.5968679458163528,0.551050049545937
59,0.23033885045018906,0.23033885045018906,0.23533050933097932,0.9190662960666771,0.6484757724222793,0.6484757724222793,0.6043423207338177
60,0.2135799519919145,0.2135799519919145,0.2239461923459668,0.923563966909748,0.6677261524109057,0.6677261524109057,0.6244996950466124
61,0.1673245173186948,0.1673245173186948,0.17965885093431236,0.923563966909748,0.6629250782131042,0.6629250782131042,0.6194579328058195
62,0.1427672325380691,0.1427672325380691,0.14567288778674117,0.923563966909748,0.6475100275990284,0.6475100275990284,0.6033351292437044
63,0.0937498917951284,0.0937498917951284,0.0970229792272409,0.923563966909748,0.6320163283280218,0.6320163283280218,0.5872288370848987
64,0.05560636100986296,0.05560636100986296,0.05360781597110897,0.923563966909748,0.6455776162885786,0.6455776162885786,0.6013209397564852
65,0.007794237892769854,0.007794237892769854,0.005507568875444565,0.923563966909748,0.6638859074952967,0.6638859074952967,0.6204661562586398
66,0.0,0.0,0.0,0.923563966909748,0.6801730004312017,0.6801730004312017,0.6376158230999676
67,0.0,0.0,0.0,0.923563966909748,0.7020671573037676,0.7020671573037676,0.6608479824601744
68,0.0,0.0,0.0,0.923563966909748,0.730380512278177,0.730380512278177,0.6912020746639622
69,0.0,0.0,0.0,0.923563966909748,0.7630632955012158,0.7630632955012158,0.7266885483337384
70,0.0,0.0,0.0,0.923563966909748,0.8027012190280738,0.8027012190280738,0.7703943785763894
71,0.0,0.0,0.0,0.923563966909748,0.8318305430500924,0.8318305430500924,0.80299704479719
72,0.0,0.0,0.0,0.923563966909748,0.8561637084153676,0.8561637084153676,0.8305569168144908
73,0.0,0.0,0.0,0.923563966909748,0.8784947232314299,0.8784947232314299,0.8561172403154759
74,0.0,0.0,0.0,0.923563966909748,0.8962212854920184,0.8962212854920184,0.8765945230673942
75,0.0,0.0,0.0,0.923563966909748,0.9041581461275273,0.9041581461275273,0.8858177172515852
76,0.0,0.0,0.0,0.923563966909748,0.8971043877812283,0.8971043877812283,0.8776190644305164
77,0.0,0.0,0.0,0.923563966909748,0.8606452724443869,0.8606452724443869,0.835665756631229
78,0.004871009767707916,0.004871009767707916,0.002751985181422776,0.923563966909748,0.8227614236379867,0.8227614236379867,0.7928016168595803
79,0.07906996906500695,0.07906996906500695,0.038855257186429126,0.923563966909748,0.7778786501061927,0.7778786501061927,0.7429372513460893
80,0.2342842986011956,0.2342842986011956,0.12521878347465792,0.923563966909748,0.7621347244572175,0.7621347244572175,0.7256735526256545
81,0.3679297067044921,0.3679297067044921,0.20658852401097488,0.923563966909748,0.7769549946032527,0.7769549946032527,0.7419212236752986
82,0.48152181236591535,0.48152181236591535,0.2953446954778331,0.923563966909748,0.8200346969986902,0.8200346969986902,0.7897442461828462
83,0.5415778161652623,0.5415778161652623,0.3670906686468782,0.8878631003899701,0.846277232075705,0.846277232075705,0.8193231450125547
84,0.5435828979914994,0.5435828979914994,0.3992166165878437,0.8615082008373204,0.8597495740812153,0.8597495740812153,0.834643859672543
85,0.46653698006157185,0.46653698006157185,0.3448166165878437,0.821228524329882,0.8686927327537051,0.8686927327537051,0.8448657316545157
86,0.41766783708717553,0.41766783708717553,0.30938844273053073,0.6976686760068886,0.8651191559405028,0.8651191559405028,0.8407762088896965
87,0.33021542979190094,0.33021542979190094,0.2391365270111887,0.6610666691133531,0.8173052053675485,0.8173052053675485,0.7866874559851349
88,0.2096388596919683,0.2096388596919683,0.15007885065714918,0.6559090491380327,0.730380512278177,0.730380512278177,0.6912020746639622
89,0.026318853790443148,0.026318853790443148,0.019339465034538723,0.6950253064436817,0.6887596341503397,0.6887596341503397,0.6467026047138469
90,0.0,0.0,0.0,0.7638220439200392,0.6465439755544616,0.6465439755544616,0.6023280022512602
91,0.0,0.0,0.0,0.8340803934881481,0.5958859182633469,0.5958859182633469,0.5500462764322901
92,0.0,0.0,0.0,0.8746405702203756,0.5414012820211661,0.5414012820211661,0.49493808159224373
93,0.0,0.0,0.0,0.8702530958941861,0.4951186384103204,0.4951186384103204,0.4489974194478876
94,0.0,0.0,0.0,0.8673336784907104,0.45126656009001515,0.45126656009001515,0.4061763037333532
95,0.0,0.0,0.0,0.8571507801066441,0.4203356795021209,0.4203356795021209,0.37637173167096294
96,0.0,0.0,0.0,0.8269293352166992,0.41515365087230993,0.41515365087230993,0.37140994653995096
97,0.0,0.0,0.0,0.7929916129670246,0.41204074703862975,0.41204074703862975,0.3684336494333739
98,0.0,0.0,0.0,0.8312166308911781,0.4099639417095955,0.4099639417095955,0.3664497738506685
99,0.0,0.0,0.0,0.8141275553842884,0.40164443154081336,0.40164443154081336,0.35851685142661377
100,0.0,0.0,0.0,0.801415936338417,0.39643475299255,0.39643475299255,0.3535608710858278
101,0.0,0.0,0.0,0.7324376473199413,0.39539189561894894,0.39539189561894894,0.3525698685106782
102,0.004871009767707916,0.004871009767707916,0.002751985181422776,0.6831852416676909,0.38599235429731316,0.38599235429731316,0.34365374772944435
103,0.06440171379308277,0.06440171379308277,0.057134948924894804,0.8028238860701045,0.3702711522576823,0.3702711522576823,0.32880515600784005
104,0.1388410745846154,0.1388410745846154,0.1194071402845967,0.5929414792221828,0.35131446507923253,0.35131446507923253,0.3110060017496608
105,0.17912352590548306,0.17912352590548306,0.15228486833735858,0.3996666391414599,0.3365015574767348,0.3365015574767348,0.29717666258230613
106,0.18305818813957833,0.18305818813957833,0.1559660626117897,0.3227094933424694,0.32162843449627426,0.32162843449627426,0.2833599649581104
107,0.14669422017743905,0.14669422017743905,0.12885836994716293,0.20210261659875084,0.3184335025711855,0.3184335025711855,0.28040088872920393
108,0.13295339331552786,0.13295339331552786,0.11360989114493153,0.08395907161695254,0.3407399612180569,0.3407399612180569,0.3011266123910239
109,0.09668727643613638,0.09668727643613638,0.08055504313235518,0.026073414318613822,0.36396331649891334,0.36396331649891334,0.32286978267235655
110,0.0927708672921986,0.0927708672921986,0.07129970749939772,0.01814113506969365,0.3692206143511778,0.3692206143511778,0.32781576587441985
111,0.0771135275756101,0.0771135275756101,0.05360781597110897,0.05494860846963841,0.353425679195674,0.353425679195674,0.3129826535934183
112,0.05560636100986296,0.05560636100986296,0.03605649134121917,0.10697591835528103,0.33544118848811394,0.33544118848811394,0.2961893363742996
113,0.00876875097853003,0.00876875097853003,0.004818335591382961,0.14205252166590843,0.3396808211147006,0.3396808211147006,0.30013902819234073
114,0.0,0.0,0.0,0.1529201522828533,0.3396808211147006,0.3396808211147006,0.30013902819234073
115,0.0,0.0,0.0,0.14276923870079397,0.32801000337091607,0.32801000337091607,0.2892798588529911
116,0.0,0.0,0.0,0.1655395624627823,0.306695096137851,0.306695096137851,0.2695559088770736
117,0.0,0.0,0.0,0.17082929025885923,0.2927745074640473,0.2927745074640473,0.25674917614276593
118,0.0,0.0,0.0,0.14854304644056224,0.28848080388582065,0.28848080388582065,0.2528108359145002
119,0.0,0.0,0.0,0.259354560366352,0.2777250394481243,0.2777250394481243,0.24296950018067842
120,0.0,0.0,0.0,0.2292438351178859,0.2582872436886045,0.2582872436886045,0.22527134927243214
121,0.0,0.0,0.0,0.18468189407804753,0.2463595889245297,0.2463595889245297,0.21446609998451555
122,0.0,0.0,0.0,0.2085709963237114,0.24961627233416192,0.24961627233416192,0.2174122121819172
123,0.0,0.0,0.0,0.36086298373551623,0.2701777246734267,0.2701777246734267,0.23608440277831927
124,0.0,0.0,0.0,0.6090453477810107,0.3152358056542515,0.3152358056542515,0.27744239297932005
125,0.0,0.0,0.0,0.7514710680203253,0.3702711522576823,0.3702711522576823,0.32880515600784005
126,0.0019482483409738697,0.0019482483409738697,0.0013755427766365112,0.6871219120611834,0.4244757724222793,0.4244757724222793,0.38034232073381774
127,0.03802825629827638,0.03802825629827638,0.024897413086369478,0.701642078572675,0.4645840733202425,0.4645840733202425,0.41910964539225753
128,0.10648192917186435,0.10648192917186435,0.07201030695201598,0.8819752893532936,0.503214491460955,0.503214491460955,0.456977296175104
129,0.1545506845139277,0.1545506845139277,0.10133852946859866,0.9190662960666771,0.5463928334349724,0.5463928334349724,0.49993985527814616
130,0.17715650592065402,0.17715650592065402,0.11216282793038962,0.922063630199261,0.5870338453270667,0.5870338453270667,0.5410152208045808
131,0.19093000166551763,0.19093000166551763,0.11578217276952517,0.922063630199261,0.6222928275125449,0.6222928275125449,0.5771707891826384
132,0.2165363156982567,0.2165363156982567,0.12231116262332781,0.923563966909748,0.652335679502121,0.652335679502121,0.6083717316709629
133,0.1889617371518142,0.1889617371518142,0.10061870882744542,0.923563966909748,0.6744347529925501,0.6744347529925501,0.6315608710858279
134,0.1702735694179,0.1702735694179,0.09271552563923091,0.923563966909748,0.6859001879024722,0.6859001879024722,0.6436730970301978
135,0.12314473962996313,0.12314473962996313,0.06562300853179952,0.9205644065849039,0.675391895618949,0.675391895618949,0.6325698685106782
136,0.06831210771412771,0.06831210771412771,0.036755845441965494,0.9041464111715651,0.6504063404048324,0.6504063404048324,0.606356897207052
137,0.006819776662379443,0.006819776662379443,0.004129327214358794,0.8687928306443833,0.6446109498013795,0.6446109498013795,0.6003139417593794
138,0.0,0.0,0.0,0.7748763797010771,0.627158418186735,0.627158418186735,0.5821990069129038
139,0.0,0.0,0.0,0.728387441121177,0.5949035834890247,0.5949035834890247,0.5490425678163123
140,0.0,0.0,0.0,0.6871219120611834,0.5623141847780414,0.5623141847780414,0.5159563666814557
141,0.0,0.0,0.0,0.6367265904291223,0.5354012820211661,0.5354012820211661,0.4889380815922437
142,0.0,0.0,0.0,0.40489204110780835,0.5082644149248271,0.5082644149248271,0.4619668153038626
143,0.0,0.0,0.0,0.26909954447964635,0.4758121851474739,0.4758121851474739,0.4300617558728928
144,0.0,0.0,0.0,0.2151106142009994,0.44613061465762466,0.44613061465762466,0.4012048439519645
145,0.0,0.0,0.0,0.155860484766983,0.41722738398818277,0.41722738398818277,0.37339446709934826
146,0.0,0.0,0.0,0.09464837310726061,0.3943487310240318,0.3943487310240318,0.3515789304331977
147,0.0,0.0,0.0,0.060076703581030344,0.36816976922335715,0.36816976922335715,0.32682644023866886
148,0.0,0.0,0.0,0.030146411171565034,0.3407399612180569,0.3407399612180569,0.3011266123910239
149,0.0,0.0,0.0,0.01668555595022942,0.3109679086665804,0.3109679086665804,0.27349863494684346
150,0.0019482483409738697,0.0019482483409738697,0.0006876589347995363,0.011905976800472852,0.27880199838781655,0.27880199838781655,0.2439533435145493
151,0.04486218947660185,0.04486218947660185,0.023506576631187163,0.010963418124082929,0.24744545728238995,0.24744545728238995,0.21544807288598025
152,0.11726203647637305,0.11726203647637305,0.06137493040167327,0.02207165561799003,0.23548400817354007,0.23548400817354007,0.2046499183416732
153,0.1673245173186948,0.1673245173186948,0.0841249084232543,0.05438438560457876,0.25503793359055954,0.25503793359055954,0.2223236891309702
154,0.1978205609076272,0.1978205609076272,0.10061870882744542,0.1109523095907304,0.2820310318789965,0.2820310318789965,0.246905260502177
155,0.21160930213120188,0.21160930213120188,0.10638357135371948,0.25847533129646955,0.31630201184787904,0.31630201184787904,0.27842849373161216
156,0.2323114708149528,0.2323114708149528,0.12013280850872331,0.20290726822791552,0.35764442077276337,0.35764442077276337,0.31693673125296346
157,0.21555080927410622,0.21555080927410622,0.11071666434399746,0.19729808184249528,0.4068464295561733,0.4068464295561733,0.36347444420912917
158,0.2096388596919683,0.2096388596919683,0.11071666434399746,0.22421890732786742,0.44201632832802185,0.44201632832802185,0.3972288370848988
159,0.17912352590548306,0.17912352590548306,0.09271552563923091,0.3141452704774097,0.45844398040008416,0.45844398040008416,0.4131390563294028
160,0.12608679125424999,0.12608679125424999,0.06775008384186806,0.3019338990855968,0.41826378971414496,0.41826378971414496,0.37438682412555063
161,0.017541702242011077,0.017541702242011077,0.012412271603119725,0.19809605489487922,0.40268544558651764,0.40268544558651764,0.35950824098777845
162,0.0,0.0,0.0,0.1109523095907304,0.392261480170249,0.392261480170249,0.3495972477712443
163,0.0,0.0,0.0,0.03324790884874331,0.35237022574811133,0.35237022574811133,0.31199429542270496
164,0.0,0.0,0.0,0.007237707263727871,0.29706329550121585,0.29706329550121585,0.26068854833373845
165,0.0,0.0,0.0,0.00044400848300712287,0.23657294874456164,0.23657294874456164,0.20563124626644613
166,0.0,0.0,0.0,0.00044400848300712287,0.1916744638534449,0.1916744638534449,0.16544968943948218
167,0.0,0.0,0.0,0.0017827125088091867,0.1629346641561377,0.1629346641561377,0.1400248796532128
168,0.0,0.0,0.0,0.1314353376782397,0.5042250905963618,0.5042250905963618,0.4579750710055174
169,0.0,0.0,0.0,0.05835732067872866,0.45331878771375844,0.45331878771375844,0.40816533912959285
170,0.0,0.0,0.0,0.024063630199261,0.3933052592077984,0.3933052592077984,0.35058805685338645
171,0.0,0.0,0.0,0.015239994695936235,0.3333195288469238,0.3333195288469238,0.29421487745129415
172,0.0019482483409738697,0.0019482483409738697,0.0006876589347995363,0.012378925782862987,0.27664777328711593,0.27664777328711593,0.24198572134447674
173,0.021442139932061007,0.021442139932061007,0.015180450091238064,0.011905976800472852,0.21035358195679008,0.21035358195679008,0.18209717742858905
174,0.10060451526599036,0.10060451526599036,0.0734321805783648,0.01572073535123718,0.20706371864501505,0.20706371864501505,0.17915803097945862
175,0.21160930213120188,0.21160930213120188,0.1618676686168263,0.019606732054328925,0.1817495740812153,0.1817495740812153,0.15664385967254296
176,0.2826833726486662,0.2826833726486662,0.22016266536950121,0.014760367136765403,0.1418011657262263,0.1418011657262263,0.12147278371682044
177,0.31237690741335117,0.31237690741335117,0.23989840526834288,0.01049380843008314,0.1127019170890392,0.1127019170890392,0.09612343620348952
178,0.32228512340886595,0.32228512340886595,0.24066050843253453,0.012378925782862987,0.10032817697393388,0.10032817697393388,0.08541183753121957
179,0.2708190262959732,0.2708190262959732,0.1968302962423053,0.015239994695936235,0.09356319589675349,0.09356319589675349,0.07957243672747315
180,0.28762905414883666,0.28762905414883666,0.19907882135259056,0.02708498495507093,0.09356319589675349,0.09356319589675349,0.07957243672747315
181,0.27279589880105776,0.27279589880105776,0.18561803314093317,0.04550820083732033,0.09130574443383094,0.09130574443383094,0.07762648577424443
182,0.2530365077167704,0.2530365077167704,0.17074706646887375,0.06065205740739115,0.0890470640856438,0.0890470640856438,0.07568079281169242
183,0.21456535470532548,0.21456535470532548,0.13688525200596857,0.07479447807908499,0.08339498684214364,0.08339498684214364,0.07081768911452302
184,0.20569859707793836,0.20569859707793836,0.13396323710424238,0.09528717341303802,0.07093338143062325,0.07093338143062325,0.060124536775638025
185,0.13295339331552786,0.13295339331552786,0.08483955620254643,0.11362549900363225,0.05046147872098728,0.05046147872098728,0.04264348502184534
186,0.04486218947660185,0.04486218947660185,0.028378440097480452,0.12312191206118347,0.02874425979041615,0.02874425979041615,0.024213934656891412
187,0.000974098242802052,0.000974098242802052,0.0006876589347995363,0.11834643467722003,0.023010768898139754,0.023010768898139754,0.01936792284205422
188,0.0,0.0,0.0,0.10829692971591036,0.01956698770698028,0.01956698770698028,0.016461089725182048
189,0.0,0.0,0.0,0.13919678448766756,0.01612044152397557,0.01612044152397557,0.013554837087332473
190,0.0,0.0,0.0,0.19729808184249528,0.01956698770698028,0.01956698770698028,0.016461089725182048
191,0.0,0.0,0.0,0.3841573976619319,0.025305086918998725,0.025305086918998725,0.021306134074981564
192,0.0,0.0,0.0,0.34108560296153934,0.0333255225205468,0.0333255225205468,0.02809190506680637
193,0.0,0.0,0.0,0.26731771132114907,0.045898649269824836,0.045898649269824836,0.0387616447517797
194,0.0,0.0,0.0,0.24714664513583853,0.05615810305532728,0.05615810305532728,0.047497236556983916
195,0.0,0.0,0.0,0.2514815701980943,0.0697986648834973,0.0697986648834973,0.05915281900357264
196,0.0019482483409738697,0.0019482483409738697,0.0006876589347995363,0.25409588238900915,0.07206779075643306,0.07206779075643306,0.061096319045372584
197,0.04486218947660185,0.04486218947660185,0.026985354571923748,0.29451270907325705,0.057296506258246865,0.057296506258246865,0.048468180357019164
198,0.18600972929653234,0.18600972929653234,0.12013280850872331,0.32366663914145993,0.04361539121634678,0.04361539121634678,0.03682111160276194
199,0.3560118456102009,0.3560118456102009,0.24905848710311346,0.33426870727494346,0.07773522906574007,0.07773522906574007,0.06595619785908308
200,0.48551973815112476,0.48551973815112476,0.34798782848705156,0.3558768974371427,0.10595721261872382,0.10595721261872382,0.09027977855357733
201,0.5215384060842404,0.5215384060842404,0.37268673277372305,0.36789025459070407,0.12391851350094056,0.12391851350094056,0.10586802543354407
202,0.4825212160291631,0.4825212160291631,0.330590694634821,0.34598820705015426,0.13510438778122824,0.13510438778122824,0.11561906443051645
203,0.4097010245238255,0.4097010245238255,0.2713290587708994,0.18079777294848867,0.1418011657262263,0.1418011657262263,0.12147278371682044
204,0.39278256709278203,0.39278256709278203,0.2682460104303674,0.11699203043268722,0.1395701352964915,0.1395701352964915,0.11952128596404239
205,0.3758790958636008,0.3758790958636008,0.26285933475537765,0.07782151518845462,0.13398718284912212,0.13398718284912212,0.11464367029130791
206,0.34807075331025467,0.34807075331025467,0.24142283650376362,0.053821275835649246,0.12503848342489193,0.12503848342489193,0.10684283909373
207,0.302473876954813,0.302473876954813,0.19982877953676054,0.05494860846963841,0.11831405556144159,0.11831405556144159,0.10099492459765207
208,0.25599909406748445,0.25599909406748445,0.1670433814906988,0.08894925968111923,0.11494769414194857,0.11494769414194857,0.09807183806814701
209,0.1545506845139277,0.1545506845139277,0.10061870882744542,0.11228667810492111,0.10370652002475625,0.10370652002475625,0.0883324086516267
210,0.04681520851159416,0.04681520851159416,0.030469755188596293,0.10763586748753065,0.06525672648183216,0.06525672648183216,0.055266592892002885
211,0.0019482483409738697,0.0019482483409738697,0.0013755427766365112,0.11429657909718303,0.06866364111505521,0.06866364111505521,0.05818116572917643
212,0.0,0.0,0.0,0.12795193115552256,0.08565673940349212,0.08565673940349212,0.07276273710038324
213,0.0,0.0,0.0,0.1434870688318096,0.10258071289579827,0.10258071289579827,0.08735882044715514
214,0.0,0.0,0.0,0.18312490633783363,0.12503848342489193,0.12503848342489193,0.10684283909373
215,0.0,0.0,0.0,0.26642846438609563,0.1451454072109575,0.1451454072109575,0.12440051407850632
216,0.0,0.0,0.0,0.42073521142637116,0.15404986676566398,0.15404986676566398,0.13221063294044588
217,0.0,0.0,0.0,0.45978064243836814,0.15849472323142996,0.15849472323142996,0.13611724031547595
218,0.0,0.0,0.0,0.3628652099277765,0.16404388133402428,0.16404388133402428,0.14100195073181998
219,0.0,0.0,0.0,0.2871627572132447,0.17733052420600487,0.17733052420600487,0.15273183449330197
220,0.000974098242802052,0.000974098242802052,0.0006876589347995363,0.2789792132246847,0.1916744638534449,0.1916744638534449,0.16544968943948218
221,0.006819776662379443,0.006819776662379443,0.004818335591382961,0.33523921022749537,0.16404388133402428,0.16404388133402428,0.14100195073181998
222,0.04681520851159416,0.04681520851159416,0.02977242525118691,0.40175346063960893,0.12503848342489193,0.12503848342489193,0.10684283909373
